label	text_a	text_b
0	集	屈曲，折彎
0	它	皮膚受傷之後出現，取代正常皮膚嘅纖維組織。（量詞:條/道）
0	裸體	皮膚受某啲真菌感染之後會出現紅腫同痕癢嘅症狀，已經感染咗嘅皮膚同仲未感染嘅皮膚會特別紅腫（量詞：笪）
0	分手	用講嘢嘅方式傳達嘅
1	莊	大學術語，指大學入面嘅一屆學生組織嘅團隊（量詞：支）
0	死仔包	大家未知嘅方法；計仔
0	會	有組織咁將旋律、節奏、和聲編排嘅聲音（量詞：支／首）
1	出糧	僱主畀人工員工；員工拎到人工
1	呢度 / 依度	指稱身處緊嘅地方或者指住嘅地方
0	通過	實驗室
0	慫恿	衣著舉止令人覺得污糟、求其、唔整潔，唔注重自己外表。
0	落湯雞	帝國嘅君主
0	保鮮紙	後悔做咗件蠢事而埋怨
0	菲律賓	好殘舊、外表同性能都唔太好嘅車（量詞：部／架）
1	暗算	偷偷地計劃陷害／加害於某人
0	呢 / 咧	個胃突然收縮，將入面消化緊嘅食糜突然推返上食道，再經過口腔吐出嚟
0	遜色	即係蛞蝓，係一種滑潺潺、雌雄同體嘅軟體動物，貌似冇殼嘅蝸牛，對農作物有害（量詞：隻／條）
1	訪問	了解對方嘅意見睇法
1	下課	即係落堂
0	楷	以幾乎唔會聽到嘅聲線細細聲講嘢
0	隨波逐流	閂埋、合埋開口，將裡面同外面分隔。
1	奔波	周圍走，尤其係指為咗一啲好緊要嘅事（例如婚禮、喪禮、籌款），要不停來往唔同地方
0	眾數	清楚；令人好易理解
0	出兵	回來；離開一個地方之後再回到原來嘅地方
1	班底	隊伍，成員嘅組合。
1	新疆	地區名；位於中國嘅省級行政區；首府係烏魯木齊
1	嚡口	形容食物嘅質感粗糙
0	撇	被虐待狂
0	貸款	居民聚集居住而成嘅傳統單位（量詞：條）
0	濕	無助；只能夠睇住一啲自己唔想嘅事發生，而做唔到任何嘢
1	簡短	用好少時間、篇幅
1	舊址	組織或者建築物以前位處嘅地方（量詞：個）
1	灰	溝淡咗嘅黑色
0	選舉	國家名；位於歐洲嘅國家；同芬蘭、瑞典、俄羅斯 相鄰，採用君主立憲制，首都係奧斯陸
0	一筆勾銷	見到人哋唔好彩，覺得可憐、想幫人嘅感覺
1	衣不稱身	啲衫唔啱着，細件或者大件得滯
1	劫	災禍；不祥嘅事件（量詞：個）
0	馬赫	表示一個人幾多歲嘅數目
0	亂噏 / 亂up	存心誤導人
0	脫	拉緊一啲野；捉實一啲野
0	青	令到一啲嘢變得更好
0	撇	懸浮喺大氣層中液態或結晶嘅水同其他物質，平時係白色嘅，積聚水份多咗冇咁透光，就會變成灰黑色（量詞：嚿）
1	山埃貼士	錯誤、以致令到相信嘅人失敗嘅提示（量詞：條／個）
0	報紙	英國貨幣幣值嘅一種
1	磅	用嚟量度物件重量嘅儀器（量詞：個）
0	拗數	老闆；店東（量詞：個）
1	好	表示理解同意對方
0	皇	排第一嘅；程度至高嘅
0	蹦	指人或者物件嘅本質、內涵
1	美觀	講一樣嘢望落好睇順眼
0	程	表示建議、鼓勵、慫恿
0	不動聲色	食物煮熟之後搵凍水沖一沖
1	揸弗 / 揸fit	負責；控制；有最終決定權
1	買	用金錢交換對方嘅商品、財產、權利或者服務
0	檸檬	國家名；位於中亞嘅國家，首都係阿什哈巴德
0	叮噹馬頭	國家名；係一個西歐國家，首都係布魯塞爾
0	欄杆	短暫而且淺嘅睡眠
0	爭啲	四分之一；源於英文 quarter 嘅第一個音節（量詞：個）
1	畫	圖像、影像（量詞：幅／張）
1	開支	俾出去嘅錢；使費（量詞：筆／項）
0	聞	一種水果，細過橙，買嗰時通常會連住梗，皮比較薄而呈橙色，果肉有一個個裝住果汁嘅囊泡
0	紅牌阿姑	分隔胸腔同腹腔嘅一層肌肉組織
0	午	冇主見，淨係識得附和嘅人
0	受到	力量同韌力都好強
0	措施	喺差唔多極限嘅時候仍然夾硬堅持住、唔放棄
0	閪 / 屄	空間入面，物件同裝飾嘅擺放方式
0	矩	將一啲長條形或者薄、幼嘅嘢放入某物入面
1	光棍	騙子；呃人錢財嘅人（量詞：個／條）
1	士多啤梨蘋果橙	「屌你老母冚家剷」嘅委婉語
0	乍看之下	建築物出面、冇瓦遮頭嘅地方
0	羞	同「又」一齊用，用嚟帶出對某一事物嘅兩個唔同嘅描述
0	罷	洗好多錢
0	曳	一個可以俾人參考嘅例子同做法
1	嚇	令到一個人覺得好驚
1	無稽之談	冇根據嘅言論
0	鬼	灰塵、塵土
0	歐姆	形容人、地、物好似喺邊到見過噉
0	茶煲	期待一樣嘢，期待咗好耐
1	睇 / 睼	主動用眼去接收資訊；望；見
0	有事慢慢講	結束兩人嘅情侶關係
0	車站	同竇；動物嘅巢穴
1	好	應該盡快
0	名	香港地區名；位於九龍，喺旺角東南面、紅磡 北面
0	不下	參加喺酒樓或者酒店舉行嘅宴會，通常係婚宴。
0	糖果	極為細緻噉分析事物，一步一步，好有層次噉
1	弟弟	同胞所生者年紀比較細嘅男性（量詞：個）
1	士擔	即係郵票或者印花稅票，係英文字「stamp」嘅音譯（量詞：張）
0	經歷	因為高興而失去常態
0	麥當勞	殺死生命嘅人、動物（量詞：個）
0	獨立	出生時已經有嘅情況／條件；件事一開始嗰陣已經有嘅情況
1	暗藏	位於或俾人收埋喺啲唔顯眼嘅秘密地方
0	宮殿	望落周圍都係，形容事物繁多
1	撻	用力向下撞擊桌面或地面，以發出悶響
0	應聲蟲	地名。係日本最南嘅縣，首府係那霸市，亦係日本唯一亞熱帶氣溫嘅一個縣。全年溫暖，降水充沛，屬於熱帶海洋性氣候。古代稱為琉球 國。
0	包含	加強語氣，通常係好嬲，或者搞笑、諷刺
1	呃	專登講一啲錯嘅嘢，去誤導其他人；講大話
0	窿 / 竉	表達感情、感受、情緒
0	以嚟 / 以來	形容淒慘或者不幸嘅壞事發生
1	會	陳述事實或者永恆嘅真理
0	打算	將範圍向外伸展
0	何處	因為對某事物有興趣，所以願意投入好大努力嘅情感
0	激	可能；有機會
1	盞	燈同燕窩嘅量詞
1	既	同「又」一齊用，用嚟帶出對某一事物嘅兩個唔同嘅描述
1	錫 / 惜	愛、關心、緊張
0	粉果	用薄紙片包住少量嘅炸藥，用嚟掟落地下嚟引爆嘅，有少量火光而其聲似拍手
0	嚟 / 來	做某啲詞語最後一個字嘅時候嘅讀法
0	板塊	呢一刻；呢個時候
1	錄	將聲音或者影像保存落嚟，等之後有得聽返睇返
0	噏 / up	泛指可以喺裏面加水將啲食物加熱、煮熟嘅器皿（量詞：個）
0	才華	唔受束縛，唔跟從俗世標準
0	心臟	飲咗酒之後，神智變得冇咁清醒
0	利	正確
1	檳榔	一種棕櫚樹，原產於馬來西亞，係東南亞好普遍；亦都指可以食用嘅果實
1	哩 / 咧	指出有嘢可以印證自己嘅預料、判斷、觀察正確
1	報復	被人冒犯或者傷害時，對呢啲人做返一啲傷害佢哋嘅嘢
0	擤 / 呻	情緒低落
0	難忘	之後；接住落嚟再做同一件事嘅時候
0	呢排 / 依排	追求一個人而令到嗰個人對自己有好感
0	書	頸
0	吊靴鬼	冇習慣使用某種技能，缺乏練習，以致唔夠熟練
0	逃走	因為高速燃燒，令周圍空氣急速加熱膨漲嘅狀況
1	翻譯 / 繙譯	將一種語言嘅內容，用另一種語言表達出嚟
0	檔期	機構准許某人加入
1	易手	（多數指物業、公司）賣咗俾人；有新嘅擁有人
1	觸目皆是	望落周圍都係，形容事物繁多
0	傾偈 / 傾計	為咗做到一樣嘢，咩事都做得出。
1	廢	冇乜功用；效能低
1	一本正經	態度嚴肅認真
0	狹	亂洗屋企錢，洗腳唔抹腳，或者行差踏錯、沾染不良習慣，影衰屋企人嘅男性
0	摩星嶺	俾人買賣證券嘅地方（量詞：個／間）
1	唱	依照樂曲發聲；用人聲發出旋律
1	佛山	城市名；位於廣東，喺廣州嘅西邊
0	報	問侯對方自上次見面以嚟係咪安好
0	闡	火候同大細火
1	𢞵 / 弗	用藤條或其它棒條抽打
0	聊	做人冇自己嘅立場、方向、目標，人做咩你就做咩
1	不如	唔係；唔配叫做
1	白撞	搏矇闖入私人地方嘅人
1	相睇	男女雙方經人介紹後，以交往甚至結婚為前提嘅約會
1	輸	喺競賽中畀其他對手擊敗
0	拾	利用細菌或病毒製造嘅注劑，令身體產生對某種細菌或病毒嘅抗體，減少患上某種嚴重疾病嘅機會
0	眼大睇過龍 / 眼大睇過籠	比喻好多種顏色
0	浴室	服氣；接受外來嘅決定
1	打烊	舖頭營業時間完結，閂門唔再接待客人
0	爆炸	表示範圍擴張、擴大
1	效率	做嘢嘅快慢
0	館	由歐洲嘅飛機製造商 Airbus 意譯得嚟；亦都指該公司出產嘅客機（量詞：架）
1	刺繡	一種工藝；利用針線，喺布上面縫上花樣圖案（量詞：件／幅）
1	後鑊 / 候鑊	即係廚師
0	論	一種有博彩成份嘅抽獎遊戲，玩法類似賓果；係英文Tombola嘅音譯
0	開	分做幾份之後冇餘數
0	錫 / 惜	之前講好咗會見面
0	白鮓 / 白蚱	皮膚受某啲真菌感染之後會出現紅腫同痕癢嘅症狀，已經感染咗嘅皮膚同仲未感染嘅皮膚會特別紅腫（量詞：笪）
0	酬勞	喺講者發現原來不外如是，只不過自己高估咗、期望過高嘅時候用
1	灶君	中國神話中掌管廚房同埋飲食嘅神
0	面	形容一樣野裡面有啲咩成分。
0	唱 / 暢	派軍隊去一個地方
0	不足	到底；其實；用喺問句入面加強質問嘅意思（唔可以用喺冇疑問代詞、又冇「唔」「未」嘅問句）
1	豬嘴 / 豬咀	防毒面罩嘅俗稱（量詞：個）
0	檸檬	將人哋嘅秘密透露俾其他人知
0	獨子	形容成功唔係靠實力，純粹靠運氣
1	一筆勾銷	唔再計較以前嘅壞事同恩怨
1	捍衛 / 捍衞	為咗保護某啲嘢，而反抗、抵擋會傷害到嗰樣嘢嘅事物或者人
0	貸款	地支嘅第八位，詳情見天干地支
1	的	放喺句尾，表示肯定、強調，加強語氣
1	得閒死唔得閒病	非常忙
1	傷腦筋	形容某啲嘢好棘手，令人好苦惱
1	行	旅程
0	多謝	嗰個瞬間；嗰刻；用嚟喺「就」字句入面，帶出觸發後續事件嘅原因、條件，或者該事件發生嘅時間
0	聽講	煮熟咗嘅米。係東方人嘅主要糧食。（量詞：粒／碗）
1	山	喺地平面上高起、有一定高度嘅地勢（量詞：座）
0	笨	話俾人知自己欣賞對方嘅特質、行為
1	禁	訂立規則、法律去唔俾人做一件事；唔准許
0	眼白白	即係關，將一啲可以打開嘅嘢變成唔打開、密閉嘅狀態
0	啱身	煮熟咗嘅米。係東方人嘅主要糧食。（量詞：粒／碗）
0	談判	可以見到鬼魂嘅特殊能力
0	番梘	喺就嚟成功、爭啲就完成嘅時候先犯錯、失敗
0	檸檬	唔屬於某個範圍嘅地方；界線外嘅地方
0	冰淇淋	串謀做壞事
0	仔	體面、名譽，同面子
0	偽造	有好大權力同名聲嘅
0	癱瘓	引申為非常短嘅距離
0	吹水	將一件事當係真嘅先，然後再做推論
0	衛生巾	四則運算之一，求數字總和嘅運算
1	發現	搵到一啲新嘅或者隱藏咗嘅嘢
1	花碼	源自蘇州嘅一種數字系統，而家除咗街市檔口已經好少會見到，分別用「〡／一」、「〢／二」、「〣／三」、「〤」、「〥」、「〦」、「〧」、「〨」、「〩」、「〇」，代表一、二、三、四、五、六、七、八、九、零；而...
0	吮	有惡意嘅靈異生物  （量詞：隻）
1	麥當勞	快餐店名
1	伯	阿爸嘅阿哥
0	玖	以往指有錢人屋企嘅佣人，而家泛指可以隨意俾人點去做嘢嘅人
0	叄 / 叁	準備，籌備，安排，做。
0	群 / 羣	水母嘅俗稱（量詞：隻）
0	得滯	表達複數／不可數嘅量詞
0	搶手貨	一段時間内唔食某啲嘢；通常係為健康原因
0	呢啲 / 依啲	數目，通常係表明次序、日期、尺寸等等（可以用嚟取代「年月日」入面嘅「日」）
0	挨	偷嘢或搶嘢嘅人；盜匪（量詞：個）
0	蝦蝦霸霸	用嚟鬧百厭細路、後輩嘅稱呼（量詞：個）
0	生女	「十」嘅大寫；見大寫數字
0	大細超	情侶分手後再喺返埋一齊
0	好心	聽；知道
0	吮	瞓覺
0	欣喜若狂	眾多身居高位嘅官員，有包含尸位素餐嘅諷刺。
0	差	向後或者反轉
0	DQ	利用權力威逼弱小社群
0	冇幾耐	借喻辭典
0	香口膠	以自己產生身份認同嘅地方做中心嘅
1	獎	攞嚟表揚卓越成就，或者證明一個人贏咗一場比賽嘅嘢（量詞：個）
1	裝彈弓	整個陷阱俾人踩
0	知	俾人貶咗去相對差啲嘅職位
0	事頭 / 市頭	開始，開端，開頭
0	珍惜	喺一樣嘢行緊嘅時候令佢停低
0	何處	花嘅量詞
0	十五湖	守好防線，防止敵人越過進入自己一方嘅領域
0	香口膠	包着 BB（啤啤）嘅布
0	貓	手同腳
0	下晝	形容人嘅進度比起領先嘅人大幅落後
0	前後	「千」嘅大寫；見大寫數字
0	點	（指有權力嘅人）愚昧，冇能力
1	島嶼	四面環海嘅陸地（量詞：個／片）
0	錫 / 惜	一啲一啲噉向某一面演變
1	伉儷	對於一對夫婦嘅敬稱（淨係喺非常正式嘅場合使用）（量詞：對）
0	扯大纜	利用一啲活動消除無聊嘅感覺
0	撈亂	將用紗布、錫紙或玉扣紙包好嘅食物，埋喺加咗熱嘅粗鹽／沙入面，再用慢火燜熟
0	撩是鬥非	同意；批准；認可
1	恐懼	人對於一啲未知事物、或者一啲可能會傷害自己嘅事物嘅抗拒感同無力感
0	兼容	將一啲嘢收喺中間圍實冚好、封住表面
1	生疏	冇習慣使用某種技能，缺乏練習，以致唔夠熟練
0	檸檬	唔明白狀況，心入面有疑問
0	呻	喪禮
0	刺繡	地方社群對土地神嘅稱呼（見土地）
0	浮	交通工具路線最後一個停車落客嘅地方（量詞：個）
0	撈	指稱接近自己嘅，不可數或者眾數嘅嘢
1	出兵	派軍隊去一個地方
1	持續	狀態一直不變；冇中斷噉進行
1	滾水	用嚟大嗌叫前面讓開嘅語句
0	林	年老嘅女性（量詞：個）
1	不等	個數目係呢個範圍以內，通常出現喺「由～至到～」嘅後面
1	菜	加喺國家、地方、民族等嘅名後面，指稱佢哋特有嘅料理
0	熟口熟面	形容衣物尺寸適中，唔太大亦唔太細
0	水	正式噉表示對某啲選項嘅意見（等主辦單位可以收集眾人嘅意見，再以呢啲意見任命代表，或者作出決定）
0	佬	正式噉對所有人講嘢
0	包圍	叛徒；勾結敵人，出賣自己組織嘅人（量詞：個／條）
1	四	4
1	tissue	紙巾（量詞：張）
1	趁	把握住某個時機做某事
0	冥鏹	經USB線連接電子產品嘅外置叉電器嘅俗稱，亦有人叫佢做「尿袋」（量詞：個）
0	清盤	會計界術語：指有人偽造工作紀錄，實際並未作相關測試或查核
0	把鬼	確定一樣嘢（多數指抽象嘅事物）嘅真確性
0	舊址	把握住某個時機做某事
0	囡	車輛登記文件嘅俗稱
0	唉吔 / 哎吔	相互關連嘅組織、理論嘅集合（量詞：個）
0	覺得	中國傳統文化產物；形容一班行走於江湖嘅人，佢哋身懷絕技，而且路見不平，拔刀相助，受江湖中人所欽敬（量詞：位）
1	頃刻	喺好短嘅時間之內
0	孩	天光前後嘅時間
0	拗撬	將束縛消除；得到自由
1	白飯	煮熟咗嘅米。係東方人嘅主要糧食。（量詞：粒／碗）
0	好	雞、鴨、鵝、鴿 等人工飼養，畀人食嘅雀鳥（量詞：隻）
0	恨死隔籬	乜嘢嘅方法先至好
1	以嚟 / 以來	由過去某一個時間到而家之間
1	瑕疵	缺點；唔完美嘅地方
1	坡	一啲打斜咗嘅平面
0	餓	喺檢查病人嘅時候，搵一個其它醫務人員睇住醫生同病人嘅動作，保護雙方嘅利益。
0	童	香港地區；位於大嶼山西北部，鄰近赤鱲角機場
1	千	數目字1000；10嘅3次方
0	胚胎	所乘嘅次數
1	翻譯 / 繙譯	將一種語言轉換做另一種語言嘅技巧同學科
0	雞	用嚟數人數嘅禮貌用法
0	炒冷飯	隸屬某區嘅差人同其他職員辦公嘅建築物，亦係存放裝備、車輛以及羈留疑犯嘅場所（量詞：間）
1	驗証 / 驗證	確定一樣嘢（多數指抽象嘅事物）嘅真確性
0	跑	著喺上身嘅衣物；有保暖、保護皮膚、遮住身體呢啲用途（量詞：件）
0	年滿	麗音廣播
0	嚇	本來係一間法國車呔公司，喺佢哋出版同名美食旅遊指南書籍之後，就代指該指南嘅星級評鑑制度
0	局	諗一段時間之後明白一樣嘢
0	執	好笑；非常幽默
0	冚	多用係書面語, 如過唔係嘅意思
0	嬉皮士 / 嬉皮仕	日落至到下一次日出之間嗰一段時間
0	瀏覽	災禍；痛苦
0	開羅	色情電影（量詞：套）
0	班底	鬼嘅委婉語
0	送	即係蛞蝓，係一種滑潺潺、雌雄同體嘅軟體動物，貌似冇殼嘅蝸牛，對農作物有害（量詞：隻／條）
0	散銀	用喺「喎」或者「噃」前面，「喇」嘅變音
1	受到	被動咁限於某個條件；被施予某事；同「被」類似
0	麵 / 麪	城市周圍，人煙冇咁稠密嘅地方（量詞：個）
1	閪 / 屄	女性生殖器（量詞：個／塊）
0	咭 / 卡	利用或者搵出人哋嘅弱點或者把柄
0	升級	有特定用途嘅書仔，通常一開始空白，俾使用者寫嘢落去（量詞：本）
1	簿	有特定用途嘅書仔，通常一開始空白，俾使用者寫嘢落去（量詞：本）
0	禁 / 襟	爲某啲組織發聲嘅代言人，帶負面意思
0	下課	賣方所標明或買方願意為某事物付出嘅金額
1	嫁	（指女人）同男人結婚，進入男人嘅家庭
1	血緣	擁有共同祖先嘅一種關係
0	廢	兩者向對方做同樣嘅嘢
0	不可思議	就某個話題發表意見同回應
0	經濟	被虐待狂
1	七彩	比喻好多種顏色
0	喵	覺得一樣嘢恐怖；怕
0	捱更抵夜	所乘嘅次數
0	儐	一個組織去主動搵新成員加入
1	膠布	黐喺皮膚上面，用嚟冚住細傷口嘅敷料（量詞：塊）
0	公廁	中文書面語入面，動物用嘅第三人稱單數代名詞；粵語入面冇區分唔同種類嘅第三人稱代名詞，單數一律用佢
1	擁 / 㧬	用手向前用力去推郁佢
0	既	用腳向一啲嘢施加衝力；用腳攻擊
1	庇護工場	由政府開設，提供培訓同就業機會俾殘疾人士嘅地方（量詞：間）
1	元首	一個國家名義上權力最高嘅人，喺現代一般只會負責禮節性嘅職務（量詞：位／名）
0	標青	組織、公司入面唔俾得外人知嘅嘢
0	當	有特定用途嘅書仔，通常一開始空白，俾使用者寫嘢落去（量詞：本）
0	曾幾何時	放映電影俾好多人一齊睇嘅商業場所，入面設有大屏幕，一般有大量固定嘅座位（量詞：間）
0	寄	檢查合唔合乎規格同標準
0	倒	由高處向下望
0	元首	手下，係一個貶稱（量詞：條）
0	不力	職位；負責四出推銷商品嘅職員（量詞：個）
0	呢	暫停前進，唔行住，稍事休息
0	包	一定要噉做；唔能夠唔做
1	燶	形容俾火燒到變黃黑、脆硬、變形，可能發出焦臭味
1	過日辰 / 過日晨	因為無咩好做，所以搵啲嘢嚟做吓解悶
1	嗰頭	指稱一個遠處嘅範圍、區域
1	研究	深入咁去認識一樣事情或者學科，探索嗰件事或者嗰個學科未知嘅領域
1	憂傷	唔開心（係較為文雅嘅講法）
0	搏紅顏一笑	粵劇伶人；粵劇主演演員（量詞：個／位）
0	臉頰	懸浮喺大氣層中液態或結晶嘅水同其他物質，平時係白色嘅，積聚水份多咗冇咁透光，就會變成灰黑色（量詞：嚿）
0	踩場	冇人察覺嗰陣匆匆望一眼
0	爆拆 / 爆擦	指稱一個遠處嘅範圍、區域
0	溫 / 温	熱切渴望一件事快啲發生
1	short	黐線；做出正常人唔會做或者唔敢做嘅事；精神有問題
0	拗 / 詏	阿媽嘅阿哥或細佬（量詞：個）
0	而家 / 依家	同唔熟嘅人講啲無關痛癢嘅嘢
0	燈	一啲面額細嘅貨幣（亦即係硬幣）（量詞：拃）
1	六	6
0	班	年老嘅男性（量詞：個）
0	品味	欄杆
1	恨不得	熱切渴望一件事快啲發生
0	彈	說明開始嘅起點、開始時間、來源、起初嘅層次等等
1	深圳	城市名；喺中國嘅廣東省，位於香港嘅北面；又叫做鵬城
0	丁	或者；可能
1	慈母	指香港警察，有強烈嘅反諷成份
0	火牛	形容人嘅性格成個細路仔噉
0	言歸正傳	由病毒感染引致嘅上呼吸道疾病，症狀包括流鼻水同喉嚨痛
0	翻閹	中國古代貨幣嘅一種，由銀或者金鑄造；亦都可以泛指中國古代嘅錢
0	拆夥	指性行為嗰陣陽具插入冇耐，甚至插入之前已經射精；早洩
1	杭州	城市名；位於中國東部嘅城市，係浙江嘅省會
0	𣲷	喺好滑、冇乜阻力嘅表面，靠地心吸力由高向低，打斜噉落嚟
0	心肝寶貝	着喺上半身，冇袖嘅衫（量詞：件）
1	大孖	雙胞胎之中早啲出世嗰個人
0	鴉烏婆 / 丫烏婆	一個接一個
0	風靡	形容女性胸部明顯突出
0	菲律賓	形容成功唔係靠實力，純粹靠運氣
0	訃聞	灰塵、塵土
0	冧把 / 冧巴	唔符合社會規範或者其他人嘅期望
0	到 / 倒	用雙臂去環抱
1	桶	一種圓筒形，上面開頂（或者可以打開）嘅容器（量詞：個）
0	夕	「五」嘅大寫；見大寫數字
0	甲由	理想、充滿優點、水準高
1	不謀而合	事先冇商量過，但係意見或行動竟然完全一致
0	好	擁有共同祖先嘅一種關係
1	哎	表示慨嘆或者舒適
0	翅	令某人或物表露本質
0	更	唔左唔右，接納各種觀點嘅政治立場
0	局	用嚟帶出某個行動要考慮到嘅變化
0	紅牌阿姑	專注於一種或幾種癖好，冇乜異性緣，唔擅長社交，冇乜自信；通常帶貶義。源自日本網上討論區，利用諧音字獨去自嘲單身，後來藉《電車男》事件傳入華文圈時，就混合咗宅 嘅含義落去。
1	啱	適合; 鍾意
0	報佳音	冇意義噉用咗啲時間、錢、資源；浪費
0	翻譯 / 繙譯	纜喺BB條頸度，等佢哋食嘢嗰陣唔會整污糟件衫嘅衣物（量詞：條）
0	攪攪震 / 搞搞震	一定要噉做；唔能夠唔做
0	一路	到底；其實；用喺問句入面加強質問嘅意思（唔可以用喺冇疑問代詞、又冇「唔」「未」嘅問句）
0	曬 / 晒	加喺動詞或者形容詞之後，增加可愛嘅感覺
0	閪 / 屄	坐低好耐都唔走
1	基	英文「gay」嘅音譯；一般專指男同性戀，不過有時亦都包括女同性戀
1	拙荊	舊時男性對自己妻子嘅謙稱
0	出差	呃人錢；迫人俾錢
0	幾多號 / 幾號	即係懷孕 / 有咗 / 妊娠，胎生雌性動物懷有胎兒
0	褪	公司派獎金畀股東或者員工
1	床 / 牀	一種傢俬；上面有軟墊，俾人坐或瞓喺上面休息嘅器具（量詞：張）
0	結果	量度道路、街道或者路軌嘅部份
1	三	3
0	應	將思緒集中放喺一件事上，去回憶、想像、思考、推理
0	阿四	表達兩個人嘅意思，依附喺一般名詞、人物代詞或者「們」字後面，當中一般名詞以指涉兩個人嘅關係嘅名詞為主
1	好心	喺俾意見人哋嘅時候用嚟表達自己嘅不滿
1	飛	自行控制速度同方向，喺空中行進
1	奶媽	經USB線連接電子產品嘅外置叉電器嘅俗稱，亦有人叫佢做「尿袋」（量詞：個）
0	餅	日出冇幾耐嘅時間
0	健談	物體同外界接觸嘅部分；物件內外嘅分界
0	內向	用好少時間、篇幅
0	不甘	專登講一啲錯嘅嘢，去誤導其他人；講大話
0	扚起心肝 / 的起心肝	聽覺
0	軟皮蛇	自己去做，而唔係叫其他人去做
1	喂	用嚟打招呼，亦都可以用嚟吸引對方嘅注意，要求對方聽你講嘢；係一種唔正式、冇咁有禮貌嘅用語
0	耍	輕易、隨便許下一啲承諾，貪口爽而冇諗住實現
1	公共	屬於所有人；同所有人有關
1	定點 / 定係點	問人有冇其他提議
0	救主	對於一啲學識或者技能有透徹嘅了解
0	苦	將責任推卸去人哋度
1	對	兩個參賽者或者隊伍比拼，決一勝負
1	論	就某個話題發表意見同回應
0	厭	外貌唔討好、核突
1	程	搭交通工具上落次數嘅量詞
1	日出	太陽由地平線升起嘅時間、情景（量詞：次／個）
0	公制	行動背後嘅動機、目的（量詞：個）
0	掂	因為對某事物有興趣，所以願意投入好大努力嘅情感
0	本	亂咁噏；作大；講大話；認叻
0	殊	丟棄；攞走一啲冇用嘅嘢
0	民心	天干嘅第八位，詳情見天干地支。
0	隻揪 / 隻抽	土地
0	甩	即伏特；量度電壓嘅單位，簡寫係「V」
1	俘虜	被己方活捉而剝奪自由嘅敵人（量詞：名／個）
0	桶	建築物入面，有瓦遮頭嘅地方
0	毒	完全搵唔到方法解決問題
0	區區	由波斯傳入嘅中國管樂器，似喇叭（量詞：支）
0	大細超	外界唔知道嘅消息，通常指唔可以對外公開嘅秘聞
0	寓所	唔再計較以前嘅壞事同恩怨
1	白	話一啲嘢畀人聽
0	佩服	唔少過，多過
0	企	窄；唔闊
0	喉舌	退錢
0	好	適合; 鍾意
0	限額	唔易爛、拉唔斷
0	滾	清楚；令人好易理解
1	荳蔻年華 / 豆蔻年華	比喻少女嘅青春歲月，多數指十三、四歲嘅時候
0	咫尺	全部；所有
0	喺 / 响	用嚟裝衫嘅箱形傢俬（量詞：個）
0	搵食	一種昆蟲，曉飛；通常公嘅以吸食植物汁液維生，乸嘅會吸動物嘅血，喺吸血嗰陣可能會傳播病菌，所以畀人認定係一種害蟲（量詞：隻）
1	好	鍾意；喜歡
1	撩交打	去辣㷫、挑釁第個，令到火藥味濃，甚至可能發生肢體衝突
0	吹水	知道對方嘅存在，交情可深可淺
0	殭屍茶包	商討，談判
1	出發點	旅程最初開始嘅地方；引申指一件事嘅初衷、原本嘅動機、想達致嘅目標（量詞：個）
1	鬥 / 抖	摸；掂
0	勤勞	擊敗晒所有對手嘅一方 （量詞：個）
0	大碟	日出冇幾耐嘅時間
0	捏造	疑問代詞，用嚟問咩時間、時間長度，或者形容詞、副詞程度
0	打飛機	主人
0	揮春	形容講外語講得好流暢
1	投票	正式噉表示對某啲選項嘅意見（等主辦單位可以收集眾人嘅意見，再以呢啲意見任命代表，或者作出決定）
0	變心	乾淨、清潔，唔會令人病
0	生疏	請求人哋幫你做啲嘢，將一啲嘢嘅責任移交俾人
0	閉	人人覺得會輸嗰一方反而贏咗；大熱倒灶
1	藐視	睇唔起並作出侮辱嘅行為
0	爬	擁有共同祖先嘅一種關係
0	鯉魚門	淺嘅平底容器（量詞：個）
1	統計	收集返嚟之後，整理歸納過嘅數據
0	豬扒	貴客
0	承諾	四面環海嘅陸地（量詞：個／片）
1	顆	細小而且接近圓形物體嘅量詞；粵語通常講粒
0	證明 / 証明	職位；負責四出推銷商品嘅職員（量詞：個）
0	訓示	做某啲詞語最後一個字嘅時候嘅讀法
0	窿 / 竉	少社交；唔積極參與活動
0	牙痛噉聲 / 牙痛咁聲	將有病嘅生物治癒，令佢病好
0	聰	片刻，表示極短嘅時間
0	段	用工具係某樣嘢上面劃低痕跡或者將原本連接埋一齊嘅嘢分開
1	拜託	請求人哋幫你做啲嘢，將一啲嘢嘅責任移交俾人
0	麵 / 麪	令原本係一個地方嘅嘢去咗另一個地方嘅動作
0	日頭	上咗年紀嘅父母
0	PR	疑問代詞，用嚟提問一啲唔清楚嘅事物
1	碌架床 / 碌架牀	的士業界內嘅術語，指雙層巴士
0	high tea	用力向下撞擊桌面或地面，以發出悶響
0	呸	搵同埋儲起有紀念價值嘅嘢
0	晏覺	兩件一組，通常一齊用嘅嘢嘅量詞，例如筷子、鞋
0	你哋	普普通通，有好多進步空間嘅製成品
0	分	由另一個地方去你而家身處嘅地方
1	箸	用筷子夾起嘅份量
0	朝早	災禍；痛苦
0	博取	被迫為其他人犯嘅過錯負責；自己冇做錯但被迫負上責任
0	大俠	指香港警察，有強烈嘅反諷成份
